entityId	languageTag	alias
http://www.wikidata.org/entity/Q191170	ar	فلوجة
http://www.wikidata.org/entity/Q191204	ar	السليمانيه
http://www.wikidata.org/entity/Q191204	ar	سليماني
http://www.wikidata.org/entity/Q192176	ar	تايينا، تايينا
http://www.wikidata.org/entity/Q192225	ar	ناتانيا
http://www.wikidata.org/entity/Q192225	ar	ناتانية
http://www.wikidata.org/entity/Q192225	ar	ناتانيه
http://www.wikidata.org/entity/Q192225	ar	نتانیا
http://www.wikidata.org/entity/Q192225	ar	نتانية
http://www.wikidata.org/entity/Q192225	ar	نتانيه
http://www.wikidata.org/entity/Q192225	ar	نتنيا
http://www.wikidata.org/entity/Q192225	ar	نتنية
http://www.wikidata.org/entity/Q192225	ar	نتنيه
http://www.wikidata.org/entity/Q192518	ar	شيبام
http://www.wikidata.org/entity/Q192518	ar	مدينة شبام
http://www.wikidata.org/entity/Q192724	ar	الرجل الحديدي
http://www.wikidata.org/entity/Q192724	ar	أيرون مان
http://www.wikidata.org/entity/Q192755	ar	تعتيمٍ
http://www.wikidata.org/entity/Q192807	ar	رامات جن
http://www.wikidata.org/entity/Q192807	ar	رامات غان
http://www.wikidata.org/entity/Q192807	ar	رامات غن
http://www.wikidata.org/entity/Q192807	ar	رمات جان
http://www.wikidata.org/entity/Q192807	ar	رمات جن
http://www.wikidata.org/entity/Q192807	ar	رمت جن
http://www.wikidata.org/entity/Q192896	ar	كارلايل
http://www.wikidata.org/entity/Q192918	ar	صبراتا
http://www.wikidata.org/entity/Q192918	ar	صبراته
http://www.wikidata.org/entity/Q192918	ar	صبراثا
http://www.wikidata.org/entity/Q192961	ar	مدينة الرمادي
http://www.wikidata.org/entity/Q192980	ar	لاميا
http://www.wikidata.org/entity/Q192980	ar	لاميَا
http://www.wikidata.org/entity/Q192980	ar	لاميا، فثيوتيس
http://www.wikidata.org/entity/Q19300	ar	ملبنت
http://www.wikidata.org/entity/Q19300	ar	مولفتا
http://www.wikidata.org/entity/Q19300	ar	مولفيتا
http://www.wikidata.org/entity/Q193226	ar	ساراندا
http://www.wikidata.org/entity/Q193409	ar	تريبولي، أركاديا
http://www.wikidata.org/entity/Q193409	ar	طرابلس اليونان
http://www.wikidata.org/entity/Q193445	ar	أرتفين
http://www.wikidata.org/entity/Q193445	ar	ارتفين
http://www.wikidata.org/entity/Q193445	ar	محافظة أرتوين
http://www.wikidata.org/entity/Q193478	ar	بودين
http://www.wikidata.org/entity/Q193486	ar	ديره داوا
http://www.wikidata.org/entity/Q193510	ar	جامعة بادوا
http://www.wikidata.org/entity/Q193563	ar	المكتبة الوطنية بباريس
http://www.wikidata.org/entity/Q193563	ar	خزانة باريس الوطنية
http://www.wikidata.org/entity/Q193563	ar	مكتبه فرنسا الوطنيه
http://www.wikidata.org/entity/Q193802	ar	أوجدة
http://www.wikidata.org/entity/Q193802	ar	جماعة وجدة
http://www.wikidata.org/entity/Q193802	ar	وجده
http://www.wikidata.org/entity/Q193802	ar	Oujda
http://www.wikidata.org/entity/Q194146	ar	نيغدة
http://www.wikidata.org/entity/Q194146	ar	نيغده
http://www.wikidata.org/entity/Q194164	ar	آقجة حصار
http://www.wikidata.org/entity/Q194164	ar	آقچة حصار
http://www.wikidata.org/entity/Q194445	ar	الجامعة المصرية
http://www.wikidata.org/entity/Q194445	ar	الجامعه المصرية
http://www.wikidata.org/entity/Q194445	ar	الجامعه المصريه
http://www.wikidata.org/entity/Q194445	ar	جامعة القاهره
http://www.wikidata.org/entity/Q194445	ar	جامعة الملك فؤاد
http://www.wikidata.org/entity/Q194445	ar	جامعة الملك فؤاد الأول
http://www.wikidata.org/entity/Q194445	ar	جامعة فؤاد الأول
http://www.wikidata.org/entity/Q194445	ar	جامعه القاهره
http://www.wikidata.org/entity/Q194452	ar	كاراكول
http://www.wikidata.org/entity/Q19583	ar	غوري، شيدا كارتلي
http://www.wikidata.org/entity/Q1963	ar	مدينة الخرطوم
http://www.wikidata.org/entity/Q19755	ar	الإتحاد الدولي للنقل الجوي
http://www.wikidata.org/entity/Q19755	ar	الاتحاد الدولى للنقل الجوى
http://www.wikidata.org/entity/Q19755	ar	الاتحاد الدولي للنقل الجوي
http://www.wikidata.org/entity/Q19755	ar	الأياتا
http://www.wikidata.org/entity/Q19755	ar	الإياتا
http://www.wikidata.org/entity/Q19755	ar	الاياتا
http://www.wikidata.org/entity/Q19755	ar	أياتا
http://www.wikidata.org/entity/Q19755	ar	إياتا
http://www.wikidata.org/entity/Q19755	ar	اياتا
http://www.wikidata.org/entity/Q19755	ar	جمعية النقل الجوي الدولية
http://www.wikidata.org/entity/Q19755	ar	منظمة آياتا
http://www.wikidata.org/entity/Q19755	ar	منظمة الإياتا
http://www.wikidata.org/entity/Q1982248	ar	العبرية التراثية
http://www.wikidata.org/entity/Q1982248	ar	اللغة العبرية التوراتية
http://www.wikidata.org/entity/Q1982248	ar	عبرية توراتية
http://www.wikidata.org/entity/Q1982248	ar	لغة عبرية توراتية
http://www.wikidata.org/entity/Q19862	ar	ألبوم هايبرد ثيوري
http://www.wikidata.org/entity/Q19862	ar	وذ يو
http://www.wikidata.org/entity/Q19862	ar	ويذ يو
http://www.wikidata.org/entity/Q19864441	ar	باسل
http://www.wikidata.org/entity/Q19864441	ar	لغة الإشارة الخاصة بالأمريكيين الأفارقة
http://www.wikidata.org/entity/Q19864441	ar	لغة الإشارة الخاصة بالزنوج الأمرييكين
http://www.wikidata.org/entity/Q198989	ar	أكاتو
http://www.wikidata.org/entity/Q199500	ar	Գյումրի
http://www.wikidata.org/entity/Q199575	ar	أَغْرَةُ
http://www.wikidata.org/entity/Q199712	ar	قلعة جناق
http://www.wikidata.org/entity/Q199909	ar	الطف
http://www.wikidata.org/entity/Q199909	ar	الغاضرية
http://www.wikidata.org/entity/Q199909	ar	كربلا
http://www.wikidata.org/entity/Q199909	ar	كربلاء المقدسة
http://www.wikidata.org/entity/Q20	ar	مملكة النرويج
http://www.wikidata.org/entity/Q200019	ar	جُدْبُورُ
http://www.wikidata.org/entity/Q200028	ar	هاملتون، نيوزيلندا
http://www.wikidata.org/entity/Q200028	ar	هاميلتون نيوزيلندا
http://www.wikidata.org/entity/Q200030	ar	اللاذقيّة
http://www.wikidata.org/entity/Q200030	ar	اللاذقيه
http://www.wikidata.org/entity/Q200030	ar	أمانثا
http://www.wikidata.org/entity/Q200030	ar	راماثا
http://www.wikidata.org/entity/Q200030	ar	راميتا
http://www.wikidata.org/entity/Q200030	ar	لاذقية
http://www.wikidata.org/entity/Q200030	ar	مدينة اللاذقية
http://www.wikidata.org/entity/Q200030	ar	ياريموتا
http://www.wikidata.org/entity/Q200036	ar	فولوس، ماغنيسيا
http://www.wikidata.org/entity/Q200078	ar	أوكاياما
http://www.wikidata.org/entity/Q200123	ar	لُدْيَانَة
http://www.wikidata.org/entity/Q200133	ar	خالكيذا
http://www.wikidata.org/entity/Q200133	ar	خالكيس
http://www.wikidata.org/entity/Q200133	ar	خلقيذة
http://www.wikidata.org/entity/Q200133	ar	خلكيذا
http://www.wikidata.org/entity/Q200133	ar	خلكيس
http://www.wikidata.org/entity/Q200133	ar	كالكيس، إففويا
http://www.wikidata.org/entity/Q200237	ar	مَيْرَت
http://www.wikidata.org/entity/Q2005	ar	الجافا سكربت
http://www.wikidata.org/entity/Q2005	ar	الجافاسكربت
http://www.wikidata.org/entity/Q2005	ar	جافا سكربت
http://www.wikidata.org/entity/Q2005	ar	جافاسكربت
http://www.wikidata.org/entity/Q2005	ar	جافاسكريبت
http://www.wikidata.org/entity/Q200805	ar	آوسكلينتس
http://www.wikidata.org/entity/Q200872	ar	تمنيتُ لو كُنتَِ هنا
http://www.wikidata.org/entity/Q200878	ar	جابالبور
http://www.wikidata.org/entity/Q200908	ar	ريثيمنون، ريثيمني
http://www.wikidata.org/entity/Q201051	ar	راشون لتسيون
http://www.wikidata.org/entity/Q201051	ar	راشون لصهيون
http://www.wikidata.org/entity/Q201051	ar	راشون لصيون
http://www.wikidata.org/entity/Q201051	ar	ريشون لتصيون
http://www.wikidata.org/entity/Q201051	ar	ريشون لصهيون
http://www.wikidata.org/entity/Q201051	ar	ريشون لصيون
http://www.wikidata.org/entity/Q201436	ar	لغة لوغو Logo
http://www.wikidata.org/entity/Q201436	ar	لغه اللوجو
http://www.wikidata.org/entity/Q201832	ar	عليكره
http://www.wikidata.org/entity/Q202188	ar	آردهان
http://www.wikidata.org/entity/Q202188	ar	أرداهان
http://www.wikidata.org/entity/Q202195	ar	درسيم
http://www.wikidata.org/entity/Q202337	ar	نافبليون
http://www.wikidata.org/entity/Q202337	ar	ناوبليون، أرغوليس
http://www.wikidata.org/entity/Q202852	ar	بليد (مدينة )
http://www.wikidata.org/entity/Q202852	ar	بليد(مدينة )
http://www.wikidata.org/entity/Q202973	ar	كينغستن
http://www.wikidata.org/entity/Q202973	ar	كينغستون، اونتاريو
http://www.wikidata.org/entity/Q202973	ar	Kingston
http://www.wikidata.org/entity/Q203000	ar	برث (أسكتلندا)
http://www.wikidata.org/entity/Q203000	ar	بيرث
http://www.wikidata.org/entity/Q203000	ar	بيرث (أسكتلندا)
http://www.wikidata.org/entity/Q203197	ar	كاندي (مدينه)
http://www.wikidata.org/entity/Q203299	ar	كيمان فارس
http://www.wikidata.org/entity/Q203299	ar	مدينة الفيوم
http://www.wikidata.org/entity/Q203370	ar	اثوياها
http://www.wikidata.org/entity/Q204181	ar	جامعه تارتو
http://www.wikidata.org/entity/Q204234	ar	ملتن كينز
http://www.wikidata.org/entity/Q204234	ar	ميلتن كينز
http://www.wikidata.org/entity/Q204271	ar	مدينة سان لويس بوتوسي
http://www.wikidata.org/entity/Q204365	ar	زيندر
http://www.wikidata.org/entity/Q204434	ar	بيهاتش
http://www.wikidata.org/entity/Q204434	ar	بيهاج
http://www.wikidata.org/entity/Q204439	ar	علمين
http://www.wikidata.org/entity/Q204457	ar	جامعة بيرجن
http://www.wikidata.org/entity/Q204905	ar	إلفسيس
http://www.wikidata.org/entity/Q204905	ar	إليفسيس
http://www.wikidata.org/entity/Q204905	ar	إليفسينا
http://www.wikidata.org/entity/Q204905	ar	إليوسيس، أتيكي
http://www.wikidata.org/entity/Q205119	ar	كاخاماركا ()
http://www.wikidata.org/entity/Q205792	ar	تامنراست
http://www.wikidata.org/entity/Q205792	ar	تامنغاست
http://www.wikidata.org/entity/Q205792	ar	تامنغست
http://www.wikidata.org/entity/Q205792	ar	تمنغاست
http://www.wikidata.org/entity/Q205832	ar	كورفو
http://www.wikidata.org/entity/Q205832	ar	كيركيرا
http://www.wikidata.org/entity/Q205832	ar	كيركيرا، كيركيرا
http://www.wikidata.org/entity/Q205832	ar	مدينة قرفس
http://www.wikidata.org/entity/Q205832	ar	مدينة كورفو
http://www.wikidata.org/entity/Q205942	ar	يَالُوَة
http://www.wikidata.org/entity/Q205979	ar	اللغة السغدية
http://www.wikidata.org/entity/Q205979	ar	لغة صغدية
http://www.wikidata.org/entity/Q20639851	ar	اللغة الكنزية
http://www.wikidata.org/entity/Q206760	ar	كيرينيا
http://www.wikidata.org/entity/Q206760	ar	مدينة كيرينيا
http://www.wikidata.org/entity/Q206879	ar	نَوْشَهْرُ
http://www.wikidata.org/entity/Q206881	ar	كلز
http://www.wikidata.org/entity/Q206881	ar	كِلِّزُ
http://www.wikidata.org/entity/Q206885	ar	دُزْجَة
http://www.wikidata.org/entity/Q206895	ar	الهكاري
http://www.wikidata.org/entity/Q206895	ar	الهكارية
http://www.wikidata.org/entity/Q206895	ar	هاكاري
http://www.wikidata.org/entity/Q206895	ar	هكاري
http://www.wikidata.org/entity/Q206895	ar	هكارية
http://www.wikidata.org/entity/Q206900	ar	شوروم
http://www.wikidata.org/entity/Q206903	ar	كركلرايلي
http://www.wikidata.org/entity/Q206904	ar	لغة البرمجة آر
http://www.wikidata.org/entity/Q206904	ar	لغة البرمجة R
http://www.wikidata.org/entity/Q206904	ar	لغه البرمجه آر
http://www.wikidata.org/entity/Q206954	ar	قستوريا
http://www.wikidata.org/entity/Q206954	ar	قستورية
http://www.wikidata.org/entity/Q206954	ar	كاستوريا
http://www.wikidata.org/entity/Q206954	ar	كستوريا
http://www.wikidata.org/entity/Q207350	ar	رحوبوت
http://www.wikidata.org/entity/Q207467	ar	تريكالا، إماثيا
http://www.wikidata.org/entity/Q207467	ar	تريكالا، تريكالا
http://www.wikidata.org/entity/Q207540	ar	لد
http://www.wikidata.org/entity/Q207540	ar	لدّ
http://www.wikidata.org/entity/Q207540	ar	Lod
http://www.wikidata.org/entity/Q207749	ar	تاني
http://www.wikidata.org/entity/Q207749	ar	ثين
http://www.wikidata.org/entity/Q207752	ar	شيلونج
http://www.wikidata.org/entity/Q207998	ar	أناستاسيوبوليس
http://www.wikidata.org/entity/Q207998	ar	بسكازا
http://www.wikidata.org/entity/Q207998	ar	تلميسوس
http://www.wikidata.org/entity/Q207998	ar	ماكري
http://www.wikidata.org/entity/Q208006	ar	بيلجيك
http://www.wikidata.org/entity/Q208162	ar	بَتْيَالَة
http://www.wikidata.org/entity/Q208403	ar	كوموتيني، رودوبي
http://www.wikidata.org/entity/Q208472	ar	بِنْكُل
http://www.wikidata.org/entity/Q208573	ar	أرتا، أرتا
http://www.wikidata.org/entity/Q208715	ar	المنستير
http://www.wikidata.org/entity/Q208715	ar	منستير
http://www.wikidata.org/entity/Q2092358	ar	جامعه عثمانيه
http://www.wikidata.org/entity/Q2092358	ar	جامعہ عثمانیہ
http://www.wikidata.org/entity/Q2092358	ar	Osmania University
http://www.wikidata.org/entity/Q2092358	ar	ఉస్మానియా విశ్వవిద్యాలయము
http://www.wikidata.org/entity/Q209423	ar	ريف كيركينيس
http://www.wikidata.org/entity/Q209905	ar	أقحصار
http://www.wikidata.org/entity/Q209905	ar	أَقْحِصَار
http://www.wikidata.org/entity/Q209925	ar	جَنْقَرَة
http://www.wikidata.org/entity/Q209978	ar	إديسا، بيلا
http://www.wikidata.org/entity/Q21	ar	إنغلترا
http://www.wikidata.org/entity/Q21	ar	إنقلترا
http://www.wikidata.org/entity/Q21	ar	إنكلترا
http://www.wikidata.org/entity/Q21	ar	إنگلترا
http://www.wikidata.org/entity/Q210161	ar	Ambato
http://www.wikidata.org/entity/Q210161	ar	San Juan Bautista de Ambato
http://www.wikidata.org/entity/Q210292	ar	يَوَزْغَاد
http://www.wikidata.org/entity/Q210296	ar	كزانثي
http://www.wikidata.org/entity/Q210296	ar	كسانثي، كسانثي
http://www.wikidata.org/entity/Q210470	ar	كاتيريني، بيريا
http://www.wikidata.org/entity/Q211	ar	بلتفيا
http://www.wikidata.org/entity/Q211	ar	جيلغافا
http://www.wikidata.org/entity/Q211	ar	داوغافبلس
http://www.wikidata.org/entity/Q211	ar	داوغالفس
http://www.wikidata.org/entity/Q211	ar	لاتفي
http://www.wikidata.org/entity/Q211	ar	لاتيفيا
http://www.wikidata.org/entity/Q211	ar	لتفيا
http://www.wikidata.org/entity/Q211318	ar	بيتيوس
http://www.wikidata.org/entity/Q211805	ar	بارتين
http://www.wikidata.org/entity/Q211811	ar	بُرْدُور
http://www.wikidata.org/entity/Q211828	ar	بايبرد
http://www.wikidata.org/entity/Q211867	ar	اوشاوا
http://www.wikidata.org/entity/Q211952	ar	قضاء قوش أطاسة
http://www.wikidata.org/entity/Q211952	ar	قوش آطه سي
http://www.wikidata.org/entity/Q21197	ar	كيشينف
http://www.wikidata.org/entity/Q21197	ar	كيشينيف
http://www.wikidata.org/entity/Q211970	ar	عنتيبي
http://www.wikidata.org/entity/Q2119752	ar	جامعة أوربينو كارلو بو
http://www.wikidata.org/entity/Q212283	ar	مدينة ولز
http://www.wikidata.org/entity/Q212283	ar	ولز، سومرست
http://www.wikidata.org/entity/Q212332	ar	كانتشيبرم
http://www.wikidata.org/entity/Q212546	ar	أخالتسيخ
http://www.wikidata.org/entity/Q2126436	ar	رأس الخيمه (مدينه)
http://www.wikidata.org/entity/Q2126436	ar	مدينة رأس الخيمة
http://www.wikidata.org/entity/Q212757	ar	قامشلي
http://www.wikidata.org/entity/Q212757	ar	قاميشلو
http://www.wikidata.org/entity/Q212841	ar	دراما، دراما
http://www.wikidata.org/entity/Q213	ar	التشيكي
http://www.wikidata.org/entity/Q213	ar	الجمهورية التشيكية
http://www.wikidata.org/entity/Q213	ar	الجمهوريةالتشيكية
http://www.wikidata.org/entity/Q213	ar	تشيكي
http://www.wikidata.org/entity/Q213	ar	تشيكيا
http://www.wikidata.org/entity/Q213	ar	جمهورية تشيكيا
http://www.wikidata.org/entity/Q213	ar	جمهورية تشيكية
http://www.wikidata.org/entity/Q213248	ar	تيرونيلفلي
http://www.wikidata.org/entity/Q213898	ar	بريفيزا
http://www.wikidata.org/entity/Q214	ar	جمهورية سلوفاكيا
http://www.wikidata.org/entity/Q214178	ar	مدينة نابلس
http://www.wikidata.org/entity/Q214248	ar	بنغويلا
http://www.wikidata.org/entity/Q214303	ar	كُمُشْخَانَةُ
http://www.wikidata.org/entity/Q214655	ar	جرلة
http://www.wikidata.org/entity/Q214655	ar	جورلة
http://www.wikidata.org/entity/Q214681	ar	بانجيم
http://www.wikidata.org/entity/Q214681	ar	بَنجيم
http://www.wikidata.org/entity/Q215	ar	جمهورية سلوفينيا
http://www.wikidata.org/entity/Q215080	ar	Machala
http://www.wikidata.org/entity/Q215080	ar	San Antonio de Machala
http://www.wikidata.org/entity/Q215277	ar	جفنا (سريلانكا)
http://www.wikidata.org/entity/Q215633	ar	لومزا
http://www.wikidata.org/entity/Q216075	ar	كان ثو
http://www.wikidata.org/entity/Q216243	ar	نالاندا
http://www.wikidata.org/entity/Q216912	ar	مُغْلَةُ
http://www.wikidata.org/entity/Q216939	ar	تصنيفز مدن فينيقية
http://www.wikidata.org/entity/Q216939	ar	جزيرة موكادور
http://www.wikidata.org/entity/Q216939	ar	جماعة الصويرة
http://www.wikidata.org/entity/Q216939	ar	صويرة
http://www.wikidata.org/entity/Q216939	ar	موغادور
http://www.wikidata.org/entity/Q216990	ar	بليدة
http://www.wikidata.org/entity/Q216990	ar	مدينة الورود
http://www.wikidata.org/entity/Q216990	ar	وريدة
http://www.wikidata.org/entity/Q217	ar	البغدان
http://www.wikidata.org/entity/Q217	ar	إمارة البُغدان
http://www.wikidata.org/entity/Q217	ar	جمهورية مولدوفا
http://www.wikidata.org/entity/Q217	ar	جمهورية مولدوڤا
http://www.wikidata.org/entity/Q217	ar	مولدافيا
http://www.wikidata.org/entity/Q217040	ar	تامال
http://www.wikidata.org/entity/Q217125	ar	إِزْنِيقُ
http://www.wikidata.org/entity/Q217125	ar	قضاء إزنيق
http://www.wikidata.org/entity/Q217156	ar	إسماعيلية
http://www.wikidata.org/entity/Q217156	ar	الاسماعيلية
http://www.wikidata.org/entity/Q217156	ar	الإسماعيليه
http://www.wikidata.org/entity/Q217156	ar	مدينة الإسماعيلية
http://www.wikidata.org/entity/Q217156	ar	مدينة الاسماعيلية
http://www.wikidata.org/entity/Q217720	ar	جَشْمَة
http://www.wikidata.org/entity/Q218	ar	جمهورية رومانيا
http://www.wikidata.org/entity/Q218	ar	رومانية
http://www.wikidata.org/entity/Q219	ar	البلغاري
http://www.wikidata.org/entity/Q219	ar	بلغاري
http://www.wikidata.org/entity/Q219	ar	بلغارية
http://www.wikidata.org/entity/Q219	ar	بلقاريا
http://www.wikidata.org/entity/Q219060	ar	الدولة الفلسطينية
http://www.wikidata.org/entity/Q219060	ar	السلطة الفلسطينية
http://www.wikidata.org/entity/Q219060	ar	السلطة الوطنية الفلسطينية
http://www.wikidata.org/entity/Q219060	ar	فلسطين
http://www.wikidata.org/entity/Q219117	ar	زومبا، ملاوي
http://www.wikidata.org/entity/Q219564	ar	معهد كارولينسكا
http://www.wikidata.org/entity/Q219583	ar	البريجة
http://www.wikidata.org/entity/Q219583	ar	مازيغن
http://www.wikidata.org/entity/Q221	ar	جمهورية شمال مقدونيا
http://www.wikidata.org/entity/Q221	ar	جمهورية مقدونيا
http://www.wikidata.org/entity/Q221	ar	جمهورية مقدونيا الشمالية
http://www.wikidata.org/entity/Q221	ar	جمهورية مقدونيا اليوغوسلافية السابقة
http://www.wikidata.org/entity/Q221	ar	شمال مقدونيا
http://www.wikidata.org/entity/Q221	ar	مقدونيا
http://www.wikidata.org/entity/Q2211	ar	Malmö
http://www.wikidata.org/entity/Q221447	ar	الرمله
http://www.wikidata.org/entity/Q221447	ar	Ramla
http://www.wikidata.org/entity/Q2222874	ar	زنزيبار
http://www.wikidata.org/entity/Q222738	ar	الجامعه الوطنيه المستقله في المكسيك
http://www.wikidata.org/entity/Q222755	ar	إيباغي
http://www.wikidata.org/entity/Q223	ar	جرينلاند
http://www.wikidata.org/entity/Q223	ar	جرينلند
http://www.wikidata.org/entity/Q223587	ar	جزيرة الورد
http://www.wikidata.org/entity/Q223679	ar	جنو اوكتف
http://www.wikidata.org/entity/Q223679	ar	غنو أوكتف
http://www.wikidata.org/entity/Q225641	ar	مُنْبَاسَة
http://www.wikidata.org/entity/Q225641	ar	منبسة
http://www.wikidata.org/entity/Q225641	ar	مومباسا
http://www.wikidata.org/entity/Q2268	ar	نوبية قديمة
http://www.wikidata.org/entity/Q227	ar	جمهورية أذربيجان
http://www.wikidata.org/entity/Q2281564	ar	الجامعه الهاشميه
http://www.wikidata.org/entity/Q2292517	ar	روسيكادا
http://www.wikidata.org/entity/Q2292517	ar	رُوسِيكادا
http://www.wikidata.org/entity/Q2292517	ar	سكيكده
http://www.wikidata.org/entity/Q2292517	ar	عزابة سكيكدة
http://www.wikidata.org/entity/Q2292517	ar	Skikda
http://www.wikidata.org/entity/Q2298909	ar	جافا سكريبت المخفيه
http://www.wikidata.org/entity/Q230	ar	جمهورية جورجيا
http://www.wikidata.org/entity/Q230	ar	جورجي
http://www.wikidata.org/entity/Q230	ar	جيورجا
http://www.wikidata.org/entity/Q230	ar	غرجستان
http://www.wikidata.org/entity/Q230	ar	كرجستان
http://www.wikidata.org/entity/Q230104	ar	نقجوان
http://www.wikidata.org/entity/Q2302663	ar	جامعة الحدود الشمالية طريف قسم الكيمياء
http://www.wikidata.org/entity/Q2302663	ar	جامعة حلب : كلية الهندسة الميكانيكية: الهندسة النووية
http://www.wikidata.org/entity/Q2302663	ar	جامعة حلب : كلية الهندسة الميكانيكية: علم المواد الهندسية
http://www.wikidata.org/entity/Q2302663	ar	جامعه حلب
http://www.wikidata.org/entity/Q2302663	ar	قسم الهندسة النووية بكلية الهندسة الميكانيكية بجامعة حلب
http://www.wikidata.org/entity/Q23051	ar	أبرتوة
http://www.wikidata.org/entity/Q23051	ar	أَبَرْتَوَة
http://www.wikidata.org/entity/Q23051	ar	سَوَنْزِي
http://www.wikidata.org/entity/Q230899	ar	جامعة مانجستر
http://www.wikidata.org/entity/Q230899	ar	جامعة مانشيستر
http://www.wikidata.org/entity/Q230899	ar	جامعه مانشيستر
http://www.wikidata.org/entity/Q23154	ar	بريستول
http://www.wikidata.org/entity/Q232	ar	قازاقستان
http://www.wikidata.org/entity/Q232009	ar	هاري بوتر ومقدسات الموت – الجزء ٢
http://www.wikidata.org/entity/Q233	ar	جمهورية مالطا
http://www.wikidata.org/entity/Q23430	ar	أولان بطار
http://www.wikidata.org/entity/Q23430	ar	أولانباتور
http://www.wikidata.org/entity/Q23436	ar	أدنبرة
http://www.wikidata.org/entity/Q23436	ar	ادنبرة
http://www.wikidata.org/entity/Q23436	ar	أدنبره
http://www.wikidata.org/entity/Q23436	ar	إدنبره
http://www.wikidata.org/entity/Q23436	ar	ادنبره
http://www.wikidata.org/entity/Q23436	ar	إيدنبرج
http://www.wikidata.org/entity/Q23438	ar	عشق ابآد
http://www.wikidata.org/entity/Q23438	ar	عشق أباد
http://www.wikidata.org/entity/Q23438	ar	عشقآباد
http://www.wikidata.org/entity/Q234600	ar	العين، إمارة أبو ظبي
http://www.wikidata.org/entity/Q234657	ar	اكشن سكربت
http://www.wikidata.org/entity/Q234657	ar	أكشن سكريبت
http://www.wikidata.org/entity/Q235	ar	إمارة موناكو
http://www.wikidata.org/entity/Q23564	ar	بدغورتسة
http://www.wikidata.org/entity/Q23564	ar	بودغوريتشا
http://www.wikidata.org/entity/Q23564	ar	بودغوريكا
http://www.wikidata.org/entity/Q236	ar	مونتينيغرو
http://www.wikidata.org/entity/Q23681	ar	جمهورية شمال قبرص
http://www.wikidata.org/entity/Q23681	ar	جمهورية شمال قبرص التركية
http://www.wikidata.org/entity/Q23681	ar	جمهورية شمال قبرص الغير معترف بها دوليا
http://www.wikidata.org/entity/Q23681	ar	جهمورية شمال قبرص التركية
http://www.wikidata.org/entity/Q23681	ar	شمال قبرص
http://www.wikidata.org/entity/Q23681	ar	شمال قبرص التركية
http://www.wikidata.org/entity/Q23681	ar	قبرص التركية
http://www.wikidata.org/entity/Q23681	ar	قبرص الشماليه
http://www.wikidata.org/entity/Q23681	ar	Northern Cyprus
http://www.wikidata.org/entity/Q237	ar	دولة مدينة الفاتيكان
http://www.wikidata.org/entity/Q2370	ar	سي شارب
http://www.wikidata.org/entity/Q2370	ar	CSC
http://www.wikidata.org/entity/Q23780914	ar	أفنجرز 3
http://www.wikidata.org/entity/Q23780914	ar	أفنجرز: الحرب الأزلية
http://www.wikidata.org/entity/Q23780914	ar	أفنجرز: إنفينيتي وور
http://www.wikidata.org/entity/Q23780914	ar	المنتقمون 3
http://www.wikidata.org/entity/Q23780914	ar	المنتقمون: الحرب الأزلية
http://www.wikidata.org/entity/Q23781155	ar	المنتقمون 4
http://www.wikidata.org/entity/Q23781155	ar	نهاية اللعبة
http://www.wikidata.org/entity/Q238	ar	جمهورية سان مارينو
http://www.wikidata.org/entity/Q238	ar	جمهورية سان مارينو الأكثر صفاء
http://www.wikidata.org/entity/Q23800	ar	فاليتا
http://www.wikidata.org/entity/Q238452	ar	عريش
http://www.wikidata.org/entity/Q238508	ar	غرو غرام
http://www.wikidata.org/entity/Q238508	ar	غورغاون
http://www.wikidata.org/entity/Q239097	ar	دير زور
http://www.wikidata.org/entity/Q239107	ar	ادفو
http://www.wikidata.org/entity/Q239107	ar	Edfu
http://www.wikidata.org/entity/Q241	ar	جمهورية كوبا
http://www.wikidata.org/entity/Q241298	ar	ألبينجا
http://www.wikidata.org/entity/Q242587	ar	أبيشي
http://www.wikidata.org/entity/Q242587	ar	ابيشي
http://www.wikidata.org/entity/Q242992	ar	بهاونكر
http://www.wikidata.org/entity/Q243319	ar	موروجورو
http://www.wikidata.org/entity/Q243322	ar	جوجرانوالا
http://www.wikidata.org/entity/Q243699	ar	تصنيف:رشيد
http://www.wikidata.org/entity/Q243699	ar	مدينة رشيد
http://www.wikidata.org/entity/Q243846	ar	الحلّة
http://www.wikidata.org/entity/Q243846	ar	الحله
http://www.wikidata.org/entity/Q243846	ar	بالحلة
http://www.wikidata.org/entity/Q243846	ar	مدينة الحلة
http://www.wikidata.org/entity/Q244	ar	البربادوس
http://www.wikidata.org/entity/Q244	ar	باربيدوس
http://www.wikidata.org/entity/Q244	ar	بربادوس
http://www.wikidata.org/entity/Q244	ar	بربيدوس
http://www.wikidata.org/entity/Q244159	ar	دنباد
http://www.wikidata.org/entity/Q2467	ar	جزيرة ناسو
http://www.wikidata.org/entity/Q2467	ar	ناسو
http://www.wikidata.org/entity/Q2467	ar	ناسو (جزيرة)
http://www.wikidata.org/entity/Q2471	ar	صَنْعَاءُ
http://www.wikidata.org/entity/Q2471	ar	مدينة سام
http://www.wikidata.org/entity/Q24826	ar	لفربول
http://www.wikidata.org/entity/Q24826	ar	ليفيربول
http://www.wikidata.org/entity/Q24871	ar	أفاتار 1
http://www.wikidata.org/entity/Q24871	ar	أفاتار الجزء الأول
http://www.wikidata.org/entity/Q249884	ar	سان بيير (ريونيون)
