entityId	languageTag	label	description	typeId	typeLabel	sitelinks	arwikiUrl
http://www.wikidata.org/entity/Q33284	ar	بيكول المركزية	اللغة الأكثر استخداما في منطقة بيكول في لوزون، الفلبين	Q34770	language	38	
http://www.wikidata.org/entity/Q33290	ar	سورث هرتفين		Q34770	language	14	https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D8%AB_%D9%87%D8%B1%D8%AA%D9%81%D9%8A%D9%86
http://www.wikidata.org/entity/Q33291	ar	الفون		Q34770	language	58	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%81%D9%88%D9%86
http://www.wikidata.org/entity/Q33295	ar	الفيجية	لغة في فيجي	Q34770	language	84	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%81%D9%8A%D8%AC%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33299	ar	لغة هوبيوت		Q34770	language	16	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%87%D9%88%D8%A8%D9%8A%D9%88%D8%AA
http://www.wikidata.org/entity/Q33302	ar	لغة الإشارة الفرنسية		Q34770	language	51	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A5%D8%B4%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9
http://www.wikidata.org/entity/Q333074	ar	موندو		Q515	city	60	https://ar.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%AF%D9%88
http://www.wikidata.org/entity/Q333476	ar	سيغو		Q515	city	57	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%BA%D9%88
http://www.wikidata.org/entity/Q3336118	ar	ناراغانسيت	لغة	Q34770	language	11	
http://www.wikidata.org/entity/Q33364	ar	الفوراوية	تتحدد اللغة بتحديد الجنس المتكلم باللغة نفسها - هي ليست من اللغات النيلية	Q34770	language	31	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%81%D9%88%D8%B1%D8%A7%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q333705	ar	التخنيون - معهد إسرائيل للتكنولوجيا	جامعة في إسرائيل	Q3918	university	39	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%AE%D9%86%D9%8A%D9%88%D9%86_-_%D9%85%D8%B9%D9%87%D8%AF_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_%D9%84%D9%84%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7
http://www.wikidata.org/entity/Q33377	ar	جالاندهار	مستوطنة في الهند	Q515	city	77	https://ar.wikipedia.org/wiki/%D8%AC%D9%84%D9%86%D8%AF%D8%B1
http://www.wikidata.org/entity/Q33385	ar	الألمانية الهوتريتية	لهجة ألمانية	Q34770	language	17	
http://www.wikidata.org/entity/Q333928	ar	ماراكاي		Q515	city	58	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%A7%D9%83%D8%A7%D9%8A
http://www.wikidata.org/entity/Q334	ar	سنغافورة	دولة في جنوب شرق آسيا	Q515	city	328	https://ar.wikipedia.org/wiki/%D8%B3%D9%86%D8%BA%D8%A7%D9%81%D9%88%D8%B1%D8%A9
http://www.wikidata.org/entity/Q334	ar	سنغافورة	دولة في جنوب شرق آسيا	Q6256	country	328	https://ar.wikipedia.org/wiki/%D8%B3%D9%86%D8%BA%D8%A7%D9%81%D9%88%D8%B1%D8%A9
http://www.wikidata.org/entity/Q33402	ar	لغة لواتية	لغة من اللغات الهندوآرية	Q34770	language	6	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%84%D9%88%D8%A7%D8%AA%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33411	ar	لغة هادزا		Q34770	language	34	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%87%D8%A7%D8%AF%D8%B2%D8%A7
http://www.wikidata.org/entity/Q33423	ar	الحرسوسية		Q34770	language	19	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AD%D8%B1%D8%B3%D9%88%D8%B3%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33427	ar	البلبالية	من لغات السونغاي المنتشرة في محيط نهر النيجر	Q34770	language	13	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A8%D9%84%D8%A8%D8%A7%D9%84%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33428	ar	فينه	مدينة فيتنامية	Q515	city	52	https://ar.wikipedia.org/wiki/%D9%81%D9%8A%D9%86%D9%87
http://www.wikidata.org/entity/Q33436	ar	لغة لال	لغة مستعملة في جنوب دولة تشاد	Q34770	language	20	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%84%D8%A7%D9%84
http://www.wikidata.org/entity/Q33445	ar	الشحرية		Q34770	language	21	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B4%D8%AD%D8%B1%D9%8A%D8%A9
http://www.wikidata.org/entity/Q3344791	ar	نوتوويي	لغة	Q34770	language	8	
http://www.wikidata.org/entity/Q334577	ar	كويتزالتنانغو		Q515	city	62	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D9%8A%D8%AA%D8%B2%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D9%86%D8%BA%D9%88
http://www.wikidata.org/entity/Q33463	ar	سورث كوي سنجق		Q34770	language	9	https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D8%AB_%D9%83%D9%88%D9%8A_%D8%B3%D9%86%D8%AC%D9%82
http://www.wikidata.org/entity/Q334879	ar	إرلانغ	لغة برمجة	Q9143	programming language	39	https://ar.wikipedia.org/wiki/%D8%A5%D8%B1%D9%84%D8%A7%D9%86%D8%AC
http://www.wikidata.org/entity/Q33491	ar	الكريولية الهايتية	لغة	Q34770	language	92	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%88%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D9%87%D8%A7%D9%8A%D8%AA%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33500	ar	المندائية		Q34770	language	35	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%85%D9%86%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9
http://www.wikidata.org/entity/Q335322	ar	بوانت-آه-بيتر	بلدية فرنسية في إقليم غوادلوب	Q515	city	63	https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D8%A7%D9%86%D8%AA-%D8%A2%D9%87-%D8%A8%D9%8A%D8%AA%D8%B1
http://www.wikidata.org/entity/Q33537	ar	لغة لاكوتا		Q34770	language	43	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%84%D8%A7%D9%83%D9%88%D8%AA%D8%A7
http://www.wikidata.org/entity/Q33541	ar	القرقلباغية	إحدى اللغات التركية في آسيا الوسطى، وهي لغة الدولة في كاراكالباكستان	Q34770	language	87	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%82%D8%B1%D9%82%D9%84%D8%A8%D8%A7%D8%BA%D9%8A%D8%A9
http://www.wikidata.org/entity/Q335478	ar	مأرب	مدينة يمنية: عبق التاريخ وأرض الملوك الذين حكموا قبل ستة آلاف عام	Q515	city	54	https://ar.wikipedia.org/wiki/%D9%85%D8%A3%D8%B1%D8%A8
http://www.wikidata.org/entity/Q33549	ar	الجاوية		Q34770	language	128	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AC%D8%A7%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q335548	ar	مبيا		Q515	city	56	https://ar.wikipedia.org/wiki/%D9%85%D8%A8%D9%8A%D8%A7
http://www.wikidata.org/entity/Q33557	ar	الكاريلية		Q34770	language	98	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%83%D8%A7%D8%B1%D9%8A%D9%84%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33563	ar	لغة خانتي		Q34770	language	73	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%AE%D8%A7%D9%86%D8%AA%D9%8A
http://www.wikidata.org/entity/Q33578	ar	الإيجبوية	لغة نيجيرية كونغولية	Q34770	language	99	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A5%D8%BA%D8%A8%D9%88
http://www.wikidata.org/entity/Q33581	ar	سلوفيانسك		Q515	city	76	https://ar.wikipedia.org/wiki/%D8%B3%D9%84%D9%88%D9%81%D9%8A%D8%A7%D9%86%D8%B3%D9%83
http://www.wikidata.org/entity/Q33591	ar	لغة مونو		Q34770	language	15	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%85%D9%88%D9%86%D9%88
http://www.wikidata.org/entity/Q33613	ar	كراماتورسك	مدينة في أوكرانيا	Q515	city	75	https://ar.wikipedia.org/wiki/%D9%83%D8%B1%D8%A7%D9%85%D8%A7%D8%AA%D9%88%D8%B1%D8%B3%D9%83
http://www.wikidata.org/entity/Q33617	ar	هيري موتو	لغة	Q34770	language	70	https://ar.wikipedia.org/wiki/%D9%87%D9%8A%D8%B1%D9%8A_%D9%85%D9%88%D8%AA%D9%88
http://www.wikidata.org/entity/Q3361895	ar	لغة بانارا		Q34770	language	9	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A8%D8%A7%D9%86%D8%A7%D8%B1%D8%A7
http://www.wikidata.org/entity/Q33624	ar	لغة إيتلمينية		Q34770	language	38	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A5%D9%8A%D8%AA%D9%84%D9%85%D9%8A%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q336250	ar	ليينز	بلدية في النمسا	Q515	city	64	https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D9%8A%D9%86%D8%B2
http://www.wikidata.org/entity/Q33626	ar	الهرارية	لغة قوم الهرر في أثيوبيا	Q34770	language	22	https://ar.wikipedia.org/wiki/%D9%87%D8%B1%D8%B1%D9%8A%D8%A9
http://www.wikidata.org/entity/Q336264	ar	جامعة كيوتو	جامعة في اليابان	Q3918	university	84	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D9%83%D9%8A%D9%88%D8%AA%D9%88
http://www.wikidata.org/entity/Q33627	ar	لغة إيلي التركية		Q34770	language	27	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A5%D9%8A%D9%84%D9%8A_%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33634	ar	اللغة القلميقية		Q34770	language	78	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%82%D9%84%D9%85%D9%8A%D9%82%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33655	ar	البيدغينية النيجيرية	اللغات الكريولية القائمة على اللغة الإنجليزية	Q34770	language	24	
http://www.wikidata.org/entity/Q33657	ar	الكيلكية		Q34770	language	60	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AC%D9%8A%D9%84%D8%A7%D9%83%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33661	ar	الكريولية الموريشية		Q34770	language	34	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%88%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D9%88%D8%B1%D9%8A%D8%B4%D9%8A%D8%A9
http://www.wikidata.org/entity/Q336661	ar	قنا	مدينة مصرية و عاصمة محافظة قنا بمصر	Q515	city	55	https://ar.wikipedia.org/wiki/%D9%82%D9%86%D8%A7
http://www.wikidata.org/entity/Q336966	ar	بنها	مدينة مصرية و عاصمة محافظة القليوبية شمال القاهرة بمصر	Q515	city	50	https://ar.wikipedia.org/wiki/%D8%A8%D9%86%D9%87%D8%A7
http://www.wikidata.org/entity/Q3370	ar	زادار	مدينة كرواتية	Q515	city	102	https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D8%AF%D8%A7%D8%B1
http://www.wikidata.org/entity/Q33714	ar	القراشاية البلقارية	لغة أتراكية	Q34770	language	85	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%B4%D8%A7%D9%8A_%D8%A8%D9%84%D9%82%D8%A7%D8%B1
http://www.wikidata.org/entity/Q33743	ar	مهر	لغة	Q34770	language	7	https://ar.wikipedia.org/wiki/%D9%85%D9%87%D8%B1_(%D9%84%D8%BA%D8%A9)
http://www.wikidata.org/entity/Q337530	ar	سار	مدينة ومحافظة فرعية في تشاد	Q515	city	51	https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B1%D8%A9_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q33765	ar	لغة الإشارة النيكاراغوية		Q34770	language	41	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A5%D8%B4%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D9%86%D9%8A%D9%83%D8%A7%D8%B1%D8%A7%D8%BA%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33790	ar	النييوية		Q34770	language	61	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%86%D9%8A%D9%8A%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33810	ar	لغة الأوريا	لغة هندية تنتمي إلى الهندية الآرية	Q34770	language	117	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%8A%D8%A7
http://www.wikidata.org/entity/Q33811	ar	شوشوني	لغة	Q34770	language	22	
http://www.wikidata.org/entity/Q33856	ar	بابيامنتو		Q34770	language	87	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D9%8A%D8%A7%D9%85%D9%86%D8%AA%D9%88
http://www.wikidata.org/entity/Q33864	ar	الأوروموية	لغة منطوقة في أثيوبيا	Q34770	language	84	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D9%85%D9%88
http://www.wikidata.org/entity/Q33868	ar	الميتية	اللغة السائدة واللغة المشتركة في ولاية مانيبور، في شمال شرق الهند	Q34770	language	87	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%85%D9%8A%D8%AA%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33880	ar	السلتية (لغة)		Q34770	language	18	
http://www.wikidata.org/entity/Q338844	ar	باتنة	بلدية جزائرية	Q515	city	63	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%AA%D9%86%D8%A9
http://www.wikidata.org/entity/Q33890	ar	لغة سوثو شمالية		Q34770	language	66	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B3%D9%88%D8%AA%D9%8A%D8%A9_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33914	ar	سينايا		Q34770	language	11	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%86%D8%A7%D9%8A%D8%A7_(%D9%84%D8%BA%D8%A9)
http://www.wikidata.org/entity/Q3393063	ar	ملحسو		Q34770	language	12	https://ar.wikipedia.org/wiki/%D9%85%D9%84%D8%AD%D8%B3%D9%88
http://www.wikidata.org/entity/Q33935	ar	تل أبيب	مدينة ساحلية في إسرائيل	Q515	city	191	https://ar.wikipedia.org/wiki/%D8%AA%D9%84_%D8%A3%D8%A8%D9%8A%D8%A8
http://www.wikidata.org/entity/Q3394363	ar	اللغة السنغسري	لغة إيرانية يتم التحدث بها بشكل رئيسي في مقاطعتي سمنان وطهران في إيران	Q34770	language	19	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D8%B3%D8%B1%D9%8A
http://www.wikidata.org/entity/Q33947	ar	اللغة السامي الشمالية		Q34770	language	87	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D9%8A_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9
http://www.wikidata.org/entity/Q339527	ar	لاونسستون		Q515	city	61	https://ar.wikipedia.org/wiki/%D9%84%D8%A7%D9%88%D9%86%D8%B3%D8%B3%D8%AA%D9%88%D9%86
http://www.wikidata.org/entity/Q33954	ar	السنغوية	لغة إفريقية	Q34770	language	67	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q33962	ar	سانريمو	مدينة إيطالية	Q515	city	110	https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D8%B1%D9%8A%D9%85%D9%88
http://www.wikidata.org/entity/Q33990	ar	لغة سوسوية	لغة في غرب أفريقيا	Q34770	language	27	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B3%D9%88%D8%B3%D9%88%D9%8A%D8%A9
http://www.wikidata.org/entity/Q3399507	ar	لهجة قشقادریة		Q34770	language	11	
http://www.wikidata.org/entity/Q34	ar	السويد	دولة في أوروبا	Q6256	country	368	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF
http://www.wikidata.org/entity/Q34001	ar	روبيه	ليل حاضرة	Q515	city	184	https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8%D9%8A%D9%87_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q34002	ar	الصندية	إحدى لغات إندونيسيا	Q34770	language	102	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%B5%D9%86%D8%AF%D9%8A%D8%A9
http://www.wikidata.org/entity/Q3400829	ar	شعب افيتي		Q34770	language	6	
http://www.wikidata.org/entity/Q34010	ar	هاسكل	لغة برمجة	Q9143	programming language	70	https://ar.wikipedia.org/wiki/%D9%87%D8%A7%D8%B3%D9%83%D9%84
http://www.wikidata.org/entity/Q34014	ar	السوازية		Q34770	language	87	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%B3%D9%88%D8%A7%D8%B2%D9%8A
http://www.wikidata.org/entity/Q34015	ar	الكريولية السيشيلية	لغات مولدة فرنسية	Q34770	language	49	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%88%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%B3%D9%8A%D8%B4%D9%8A%D9%84%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34020	ar	نييوي	دولة جزرية في المحيط الهادئ	Q6256	country	178	https://ar.wikipedia.org/wiki/%D9%86%D9%8A%D9%8A%D9%88%D9%8A
http://www.wikidata.org/entity/Q34022	ar	التوبيانية		Q34770	language	24	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D9%88%D8%A8%D9%8A%D8%A7%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34024	ar	اللغة البيكاردية	لغة رومانسية	Q34770	language	74	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A8%D9%8A%D9%83%D8%A7%D8%B1%D8%AF%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34040	ar	لهجة طورية		Q34770	language	29	https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B7%D9%88%D8%B1%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34067	ar	لغة سفان		Q34770	language	63	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%B3%D9%81%D8%A7%D9%86
http://www.wikidata.org/entity/Q34079	ar	التباسرانية		Q34770	language	54	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AA%D8%A8%D8%A7%D8%B3%D8%B1%D8%A7%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34101	ar	تونغا	لغة بانتو يتحدث بها في زامبيا وزيمبابوي.	Q34770	language	29	
http://www.wikidata.org/entity/Q34108	ar	الليونية	لغة رومانسية	Q34770	language	91	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%84%D9%8A%D9%88%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34116	ar	ثاندر باي		Q515	city	65	https://ar.wikipedia.org/wiki/%D8%AB%D8%A7%D9%86%D8%AF%D8%B1_%D8%A8%D8%A7%D9%8A_(%D8%A3%D9%88%D9%86%D8%AA%D8%A7%D8%B1%D9%8A%D9%88)
http://www.wikidata.org/entity/Q34124	ar	التغرينية	لغة إريترية	Q34770	language	101	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AA%D8%BA%D8%B1%D9%8A%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34126	ar	فونافوتي	عاصمة توفالو	Q515	city	122	https://ar.wikipedia.org/wiki/%D9%81%D9%88%D9%86%D8%A7%D9%81%D9%88%D8%AA%D9%8A
http://www.wikidata.org/entity/Q34133	ar	التساتية		Q34770	language	24	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AA%D8%B3%D8%A7%D8%AA%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34137	ar	التسوانية	لغة	Q34770	language	89	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D8%A7%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34139	ar	لغة الشور		Q34770	language	45	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%B4%D9%88%D8%B1
http://www.wikidata.org/entity/Q3414490	ar	كيلوت	لغة	Q34770	language	7	
http://www.wikidata.org/entity/Q3414522	ar	كينولت	لغة	Q34770	language	6	
http://www.wikidata.org/entity/Q3415	ar	أنقونة	من مدن إقليم ماركة الإيطالي	Q515	city	120	https://ar.wikipedia.org/wiki/%D8%A3%D9%86%D9%83%D9%88%D9%86%D8%A9
http://www.wikidata.org/entity/Q3417070	ar	نرويجية وسطى	لغة	Q34770	language	12	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%86%D8%B1%D9%88%D9%8A%D8%AC%D9%8A%D8%A9_%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89
http://www.wikidata.org/entity/Q34173	ar	لغة تشيلوبا	فرع من لغات البانتو	Q34770	language	46	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%AA%D8%B4%D9%8A%D9%84%D9%88%D8%A8%D8%A7
http://www.wikidata.org/entity/Q34174	ar	الريفية	لغة أمازيغية في شمال المغرب	Q34770	language	56	https://ar.wikipedia.org/wiki/%D8%A3%D9%85%D8%A7%D8%B2%D9%8A%D8%BA%D9%8A%D8%A9_%D8%B1%D9%8A%D9%81%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34180	ar	برانتفورد		Q515	city	51	https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D9%86%D8%AA%D9%81%D9%88%D8%B1%D8%AF_(%D8%A3%D9%88%D9%86%D8%AA%D8%A7%D8%B1%D9%8A%D9%88)
http://www.wikidata.org/entity/Q34183	ar	باري		Q515	city	56	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D9%8A_(%D8%A3%D9%88%D9%86%D8%AA%D8%A7%D8%B1%D9%8A%D9%88)
http://www.wikidata.org/entity/Q34198	ar	الواشوية	إحدى لغات السكان الأصليين في غربي الولايات المتحدة	Q34770	language	25	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%88%D8%A7%D8%B4%D9%88
http://www.wikidata.org/entity/Q34217	ar	أكسفورد	مدينة في إنجلترا	Q515	city	149	https://ar.wikipedia.org/wiki/%D8%A3%D9%83%D8%B3%D9%81%D9%88%D8%B1%D8%AF
http://www.wikidata.org/entity/Q34219	ar	لغة والون		Q34770	language	102	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%81%D8%A7%D9%84%D9%88%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q34226	ar	آرامية غربية حديثة	إحدى فروع اللغة الآرامية	Q34770	language	20	https://ar.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%85%D9%8A%D8%A9_%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9_%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9
http://www.wikidata.org/entity/Q34279	ar	لغة الواراى الواراى		Q34770	language	75	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D9%88%D8%A7%D8%B1%D8%A7%D9%8A_%D9%88%D8%A7%D8%B1%D8%A7%D9%8A
http://www.wikidata.org/entity/Q34280	ar	بلانكالكول	لغة برمجة	Q9143	programming language	24	https://ar.wikipedia.org/wiki/%D8%A8%D9%84%D8%A7%D9%86%D9%83%D8%A7%D9%84%D9%83%D9%88%D9%84
http://www.wikidata.org/entity/Q34327	ar	لغة تسونجا	لغة	Q34770	language	78	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%AA%D8%B3%D9%88%D9%86%D8%BA%D8%A7
http://www.wikidata.org/entity/Q3436590	ar	لغة أشتياني		Q34770	language	13	https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A9_%D8%A3%D8%B4%D8%AA%D9%8A%D8%A7%D9%86%D9%8A
http://www.wikidata.org/entity/Q3437	ar	بِروجَة	بلدة في وسط إيطاليا	Q515	city	126	https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D9%88%D8%AC%D8%A9
http://www.wikidata.org/entity/Q34370	ar	روتردام	مستوطنة في هولندا	Q515	city	170	https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%AA%D8%B1%D8%AF%D8%A7%D9%85
http://www.wikidata.org/entity/Q3441303	ar	سوكورو	لغة	Q34770	language	9	
