sourceEntityId	propertyId	targetEntityId	relationLabel
Q3123524	P31	Q34770	instance-of
Q3123545	P31	Q34770	instance-of
Q3123566	P31	Q34770	instance-of
Q3124354	P31	Q34770	instance-of
Q3125121	P31	Q34770	instance-of
Q3125730	P31	Q34770	instance-of
Q3125871	P31	Q34770	instance-of
Q3125959	P31	Q34770	instance-of
Q3126783	P31	Q34770	instance-of
Q31271957	P31	Q34770	instance-of
Q312723	P31	Q515	instance-of
Q3127568	P31	Q34770	instance-of
Q312759	P31	Q515	instance-of
Q3128376	P31	Q34770	instance-of
Q31295480	P31	Q34770	instance-of
Q3130	P31	Q515	instance-of
Q3130221	P31	Q34770	instance-of
Q3130286	P31	Q34770	instance-of
Q3130290	P31	Q34770	instance-of
Q3130296	P31	Q34770	instance-of
Q3130301	P31	Q34770	instance-of
Q3130374	P31	Q34770	instance-of
Q3130514	P31	Q34770	instance-of
Q3130911	P31	Q34770	instance-of
Q3133606	P31	Q3918	instance-of
Q3134240	P31	Q34770	instance-of
Q3135164	P31	Q34770	instance-of
Q3135234	P31	Q34770	instance-of
Q3135421	P31	Q34770	instance-of
Q3135426	P31	Q34770	instance-of
Q3135432	P31	Q34770	instance-of
Q3138	P31	Q515	instance-of
Q3138713	P31	Q34770	instance-of
Q3138831	P31	Q34770	instance-of
Q3138832	P31	Q34770	instance-of
Q3138887	P31	Q34770	instance-of
Q3139484	P31	Q34770	instance-of
Q3140491	P31	Q34770	instance-of
Q3141	P31	Q515	instance-of
Q3141783	P31	Q34770	instance-of
Q3141869	P31	Q34770	instance-of
Q3142164	P31	Q34770	instance-of
Q3142988	P31	Q34770	instance-of
Q3143384	P31	Q34770	instance-of
Q314536	P31	Q3918	instance-of
Q3147383	P31	Q34770	instance-of
Q3148190	P31	Q34770	instance-of
Q3148787	P31	Q34770	instance-of
Q31493	P31	Q515	instance-of
Q3150912	P31	Q34770	instance-of
Q31519	P31	Q3918	instance-of
Q31519	P31	Q43229	instance-of
Q3153972	P31	Q34770	instance-of
Q3156306	P31	Q34770	instance-of
Q3156391	P31	Q34770	instance-of
Q31565	P31	Q515	instance-of
Q315658	P31	Q3918	instance-of
Q31572	P31	Q515	instance-of
Q31610	P31	Q515	instance-of
Q3162245	P31	Q34770	instance-of
Q3162806	P31	Q34770	instance-of
Q3163200	P31	Q34770	instance-of
Q317145	P31	Q515	instance-of
Q31722921	P31	Q34770	instance-of
Q31745045	P31	Q34770	instance-of
Q317636	P31	Q34770	instance-of
Q317642	P31	Q34770	instance-of
Q31775823	P31	Q34770	instance-of
Q31777873	P31	Q34770	instance-of
Q3178570	P31	Q34770	instance-of
Q3178609	P31	Q34770	instance-of
Q3178610	P31	Q34770	instance-of
Q31805	P31	Q515	instance-of
Q3181238	P31	Q34770	instance-of
Q318156	P31	Q515	instance-of
Q31819036	P31	Q34770	instance-of
Q318245	P31	Q515	instance-of
Q3182551	P31	Q34770	instance-of
Q3182557	P31	Q34770	instance-of
Q3182562	P31	Q34770	instance-of
Q3182567	P31	Q34770	instance-of
Q3182570	P31	Q34770	instance-of
Q3182573	P31	Q34770	instance-of
Q3182577	P31	Q34770	instance-of
Q3182581	P31	Q34770	instance-of
Q3182585	P31	Q34770	instance-of
Q3182593	P31	Q34770	instance-of
Q3183	P31	Q515	instance-of
Q3183349	P31	Q34770	instance-of
Q3183355	P31	Q34770	instance-of
Q3183382	P31	Q34770	instance-of
Q318418	P31	Q515	instance-of
Q31887629	P31	Q34770	instance-of
Q3191906	P31	Q34770	instance-of
Q3192052	P31	Q34770	instance-of
Q3192120	P31	Q34770	instance-of
Q3192121	P31	Q34770	instance-of
Q3192219	P31	Q34770	instance-of
Q3192220	P31	Q34770	instance-of
Q3192221	P31	Q34770	instance-of
Q3192316	P31	Q34770	instance-of
Q3192336	P31	Q34770	instance-of
Q3192339	P31	Q34770	instance-of
Q3192590	P31	Q34770	instance-of
Q319268	P31	Q9143	instance-of
Q3192697	P31	Q34770	instance-of
Q3192799	P31	Q34770	instance-of
Q3192889	P31	Q34770	instance-of
Q3192947	P31	Q34770	instance-of
Q3192950	P31	Q34770	instance-of
Q3193345	P31	Q34770	instance-of
Q319366	P31	Q515	instance-of
Q3193689	P31	Q34770	instance-of
Q3193895	P31	Q34770	instance-of
Q3194265	P31	Q34770	instance-of
Q3194294	P31	Q34770	instance-of
Q319476	P31	Q515	instance-of
Q3194847	P31	Q34770	instance-of
Q3194984	P31	Q34770	instance-of
Q3195346	P31	Q34770	instance-of
Q3195366	P31	Q34770	instance-of
Q3195442	P31	Q34770	instance-of
Q3195598	P31	Q34770	instance-of
Q3196052	P31	Q34770	instance-of
Q3196077	P31	Q34770	instance-of
Q3196124	P31	Q34770	instance-of
Q3196221	P31	Q34770	instance-of
Q3196320	P31	Q34770	instance-of
Q3196527	P31	Q34770	instance-of
Q3196559	P31	Q34770	instance-of
Q3196589	P31	Q34770	instance-of
Q3196601	P31	Q34770	instance-of
Q3196845	P31	Q34770	instance-of
Q3196953	P31	Q34770	instance-of
Q319729	P31	Q515	instance-of
Q3197441	P31	Q34770	instance-of
Q3197533	P31	Q34770	instance-of
Q3197558	P31	Q34770	instance-of
Q319813	P31	Q515	instance-of
Q3198209	P31	Q34770	instance-of
Q3198286	P31	Q34770	instance-of
Q3198399	P31	Q34770	instance-of
Q3198565	P31	Q34770	instance-of
Q3198688	P31	Q34770	instance-of
Q3198689	P31	Q34770	instance-of
Q3198700	P31	Q34770	instance-of
Q3198703	P31	Q34770	instance-of
Q3198732	P31	Q34770	instance-of
Q3198734	P31	Q34770	instance-of
Q3198896	P31	Q34770	instance-of
Q3198924	P31	Q34770	instance-of
Q3198994	P31	Q34770	instance-of
Q3198995	P31	Q34770	instance-of
Q3199000	P31	Q34770	instance-of
Q3199022	P31	Q34770	instance-of
Q3199353	P31	Q34770	instance-of
Q3199402	P31	Q34770	instance-of
Q3199549	P31	Q34770	instance-of
Q3199593	P31	Q34770	instance-of
Q3199686	P31	Q34770	instance-of
Q3199710	P31	Q34770	instance-of
Q32	P31	Q6256	instance-of
Q3200300	P31	Q34770	instance-of
Q3200326	P31	Q34770	instance-of
Q32004246	P31	Q34770	instance-of
Q3200468	P31	Q34770	instance-of
Q3200540	P31	Q34770	instance-of
Q3200615	P31	Q34770	instance-of
Q3200624	P31	Q34770	instance-of
Q3200633	P31	Q34770	instance-of
Q3200638	P31	Q34770	instance-of
Q32007168	P31	Q34770	instance-of
Q32007512	P31	Q34770	instance-of
Q32007699	P31	Q34770	instance-of
Q32007790	P31	Q34770	instance-of
Q3200796	P31	Q34770	instance-of
Q3200806	P31	Q34770	instance-of
Q3200829	P31	Q34770	instance-of
Q3200839	P31	Q34770	instance-of
Q3200846	P31	Q34770	instance-of
Q3201059	P31	Q34770	instance-of
Q32041490	P31	Q34770	instance-of
Q320519	P31	Q515	instance-of
Q3206623	P31	Q34770	instance-of
Q320704	P31	Q515	instance-of
Q320792	P31	Q515	instance-of
Q32093046	P31	Q34770	instance-of
Q32093049	P31	Q34770	instance-of
Q32110	P31	Q9143	instance-of
Q3211090	P31	Q34770	instance-of
Q321279	P31	Q515	instance-of
Q3214	P31	Q515	instance-of
Q3214296	P31	Q34770	instance-of
Q321475	P31	Q515	instance-of
Q3216169	P31	Q34770	instance-of
Q3216471	P31	Q34770	instance-of
Q3216494	P31	Q34770	instance-of
Q3216723	P31	Q34770	instance-of
Q3217305	P31	Q34770	instance-of
Q3217458	P31	Q34770	instance-of
Q3217470	P31	Q34770	instance-of
Q3217488	P31	Q34770	instance-of
Q3217892	P31	Q34770	instance-of
Q3217917	P31	Q34770	instance-of
Q3217929	P31	Q34770	instance-of
Q3218296	P31	Q34770	instance-of
Q3218574	P31	Q34770	instance-of
Q3219799	P31	Q34770	instance-of
Q3219937	P31	Q34770	instance-of
Q322149	P31	Q515	instance-of
Q322155	P31	Q515	instance-of
Q32238	P31	Q34770	instance-of
Q32260	P31	Q34770	instance-of
Q322828	P31	Q515	instance-of
Q3229119	P31	Q34770	instance-of
Q3229216	P31	Q34770	instance-of
Q3229263	P31	Q34770	instance-of
Q3229269	P31	Q34770	instance-of
Q3229273	P31	Q34770	instance-of
Q3229429	P31	Q34770	instance-of
Q3229434	P31	Q34770	instance-of
Q3229454	P31	Q34770	instance-of
Q3229472	P31	Q34770	instance-of
Q322964	P31	Q3918	instance-of
Q322986	P31	Q515	instance-of
Q323325	P31	Q34770	instance-of
Q3236789	P31	Q34770	instance-of
Q3236886	P31	Q34770	instance-of
Q3236912	P31	Q34770	instance-of
Q3237321	P31	Q34770	instance-of
Q3237491	P31	Q34770	instance-of
Q323801	P31	Q515	instance-of
Q323873	P31	Q515	instance-of
Q32389	P31	Q34770	instance-of
Q323986	P31	Q515	instance-of
Q3240737	P31	Q34770	instance-of
Q3241515	P31	Q34770	instance-of
Q3241781	P31	Q34770	instance-of
Q32430	P31	Q34770	instance-of
Q324394	P31	Q515	instance-of
Q3244176	P31	Q34770	instance-of
Q32480	P31	Q34770	instance-of
Q3250286	P31	Q34770	instance-of
Q325124	P31	Q515	instance-of
Q32571318	P31	Q34770	instance-of
Q3257566	P31	Q34770	instance-of
Q3258739	P31	Q34770	instance-of
Q3258818	P31	Q34770	instance-of
Q3259058	P31	Q34770	instance-of
Q3259061	P31	Q34770	instance-of
Q3259105	P31	Q34770	instance-of
Q3259202	P31	Q34770	instance-of
Q3259216	P31	Q34770	instance-of
Q3259972	P31	Q34770	instance-of
Q3260104	P31	Q34770	instance-of
Q32611	P31	Q34770	instance-of
Q326339	P31	Q515	instance-of
Q32641	P31	Q34770	instance-of
Q3264685	P31	Q34770	instance-of
Q3265143	P31	Q34770	instance-of
Q3267590	P31	Q34770	instance-of
Q3267788	P31	Q34770	instance-of
Q3268098	P31	Q34770	instance-of
Q32685	P31	Q34770	instance-of
Q32689	P31	Q34770	instance-of
Q32706	P31	Q34770	instance-of
Q3270727	P31	Q34770	instance-of
Q3272124	P31	Q34770	instance-of
Q3272620	P31	Q34770	instance-of
Q3272630	P31	Q34770	instance-of
Q3272737	P31	Q34770	instance-of
Q327274	P31	Q34770	instance-of
Q3273750	P31	Q34770	instance-of
Q3273980	P31	Q34770	instance-of
Q3275059	P31	Q34770	instance-of
Q3275205	P31	Q34770	instance-of
Q32762	P31	Q34770	instance-of
Q3276286	P31	Q34770	instance-of
Q3276435	P31	Q34770	instance-of
Q3277370	P31	Q34770	instance-of
Q3278074	P31	Q34770	instance-of
Q3278246	P31	Q34770	instance-of
Q3279409	P31	Q34770	instance-of
Q328030	P31	Q515	instance-of
Q3280623	P31	Q34770	instance-of
Q3280640	P31	Q34770	instance-of
Q3280670	P31	Q34770	instance-of
Q3281037	P31	Q34770	instance-of
Q3281043	P31	Q34770	instance-of
Q3281057	P31	Q34770	instance-of
Q3281496	P31	Q34770	instance-of
Q3281522	P31	Q34770	instance-of
Q328153	P31	Q515	instance-of
Q3281884	P31	Q34770	instance-of
Q328482	P31	Q482994	instance-of
Q3284890	P31	Q34770	instance-of
Q3285082	P31	Q34770	instance-of
Q328510	P31	Q515	instance-of
Q3285424	P31	Q34770	instance-of
Q3285426	P31	Q34770	instance-of
Q3285432	P31	Q34770	instance-of
Q3285748	P31	Q34770	instance-of
Q32858	P31	Q34770	instance-of
Q32859745	P31	Q34770	instance-of
Q3286037	P31	Q34770	instance-of
Q32860401	P31	Q34770	instance-of
Q32861734	P31	Q34770	instance-of
Q32867815	P31	Q34770	instance-of
Q3287127	P31	Q34770	instance-of
Q3287224	P31	Q34770	instance-of
Q32878	P31	Q34770	instance-of
Q3289596	P31	Q34770	instance-of
Q3291159	P31	Q34770	instance-of
Q32915	P31	Q34770	instance-of
Q32924	P31	Q34770	instance-of
Q32928	P31	Q34770	instance-of
Q32930	P31	Q34770	instance-of
Q32932	P31	Q34770	instance-of
Q3293280	P31	Q34770	instance-of
Q3293299	P31	Q34770	instance-of
Q32934	P31	Q34770	instance-of
Q3294683	P31	Q34770	instance-of
Q32947	P31	Q34770	instance-of
Q3295515	P31	Q482994	instance-of
Q3295916	P31	Q34770	instance-of
Q3296011	P31	Q34770	instance-of
Q32961	P31	Q34770	instance-of
Q32964	P31	Q34770	instance-of
Q32967	P31	Q34770	instance-of
Q32972	P31	Q34770	instance-of
Q3297282	P31	Q34770	instance-of
Q32981	P31	Q34770	instance-of
Q3298421	P31	Q34770	instance-of
Q32986	P31	Q34770	instance-of
Q3299145	P31	Q34770	instance-of
Q3299190	P31	Q34770	instance-of
Q33	P31	Q6256	instance-of
Q33025	P31	Q34770	instance-of
Q33028	P31	Q34770	instance-of
Q3302929	P31	Q34770	instance-of
Q3302952	P31	Q34770	instance-of
Q3303572	P31	Q34770	instance-of
Q33044	P31	Q34770	instance-of
Q33046	P31	Q34770	instance-of
Q3304803	P31	Q34770	instance-of
Q3304806	P31	Q34770	instance-of
Q3305008	P31	Q34770	instance-of
Q33052	P31	Q34770	instance-of
Q330531	P31	Q515	instance-of
Q33054	P31	Q34770	instance-of
Q3305477	P31	Q34770	instance-of
Q3305831	P31	Q34770	instance-of
Q3306	P31	Q515	instance-of
Q33060509	P31	Q34770	instance-of
Q33060513	P31	Q34770	instance-of
Q33060526	P31	Q34770	instance-of
Q33060533	P31	Q34770	instance-of
Q33061540	P31	Q34770	instance-of
Q330643	P31	Q515	instance-of
Q3306595	P31	Q34770	instance-of
Q3307184	P31	Q34770	instance-of
Q3307195	P31	Q34770	instance-of
Q3307204	P31	Q34770	instance-of
Q3307901	P31	Q34770	instance-of
Q33081	P31	Q34770	instance-of
Q33087049	P31	Q34770	instance-of
Q33093	P31	Q34770	instance-of
Q33103591	P31	Q34770	instance-of
Q33103997	P31	Q34770	instance-of
Q331099	P31	Q515	instance-of
Q33110152	P31	Q34770	instance-of
Q33110188	P31	Q34770	instance-of
Q33112829	P31	Q34770	instance-of
Q33120805	P31	Q34770	instance-of
Q33122730	P31	Q34770	instance-of
Q33123613	P31	Q34770	instance-of
Q33125	P31	Q34770	instance-of
Q33127766	P31	Q34770	instance-of
Q331340	P31	Q34770	instance-of
Q33138	P31	Q34770	instance-of
Q3314550	P31	Q34770	instance-of
Q3314742	P31	Q34770	instance-of
Q33151	P31	Q34770	instance-of
Q33153	P31	Q34770	instance-of
Q33161	P31	Q34770	instance-of
Q3316328	P31	Q34770	instance-of
Q3317286	P31	Q34770	instance-of
Q3317290	P31	Q34770	instance-of
Q33173	P31	Q34770	instance-of
Q331764	P31	Q515	instance-of
Q33178	P31	Q34770	instance-of
Q33190	P31	Q34770	instance-of
Q3319130	P31	Q34770	instance-of
Q3319155	P31	Q34770	instance-of
Q33192	P31	Q34770	instance-of
Q3319380	P31	Q34770	instance-of
Q3319387	P31	Q34770	instance-of
Q3319495	P31	Q34770	instance-of
Q3320030	P31	Q34770	instance-of
Q3320111	P31	Q34770	instance-of
Q33205	P31	Q34770	instance-of
Q3320594	P31	Q34770	instance-of
Q3320659	P31	Q34770	instance-of
Q3321131	P31	Q34770	instance-of
Q33219	P31	Q34770	instance-of
Q3322093	P31	Q34770	instance-of
Q33225	P31	Q34770	instance-of
Q33230	P31	Q34770	instance-of
Q332319	P31	Q515	instance-of
Q33234	P31	Q34770	instance-of
Q332342	P31	Q3918	instance-of
Q33236	P31	Q34770	instance-of
Q33239	P31	Q34770	instance-of
Q3324069	P31	Q34770	instance-of
Q3324070	P31	Q34770	instance-of
Q3324598	P31	Q34770	instance-of
Q3324744	P31	Q34770	instance-of
Q3325498	P31	Q34770	instance-of
Q33257	P31	Q34770	instance-of
Q33259	P31	Q34770	instance-of
Q33265	P31	Q34770	instance-of
Q33269	P31	Q34770	instance-of
Q33270	P31	Q34770	instance-of
Q3327000	P31	Q34770	instance-of
Q3327139	P31	Q34770	instance-of
Q3327339	P31	Q34770	instance-of
Q3327357	P31	Q34770	instance-of
Q3327367	P31	Q34770	instance-of
Q3327384	P31	Q34770	instance-of
Q3327399	P31	Q34770	instance-of
Q3327405	P31	Q34770	instance-of
Q3327415	P31	Q34770	instance-of
Q3327418	P31	Q34770	instance-of
Q3327420	P31	Q34770	instance-of
Q3327423	P31	Q34770	instance-of
Q3327427	P31	Q34770	instance-of
Q3327445	P31	Q34770	instance-of
Q3327462	P31	Q34770	instance-of
Q33276	P31	Q34770	instance-of
Q332792	P31	Q34770	instance-of
Q3328150	P31	Q34770	instance-of
Q33284	P31	Q34770	instance-of
Q33286	P31	Q34770	instance-of
Q33290	P31	Q34770	instance-of
Q33291	P31	Q34770	instance-of
Q3329139	P31	Q34770	instance-of
Q33295	P31	Q34770	instance-of
Q33299	P31	Q34770	instance-of
Q3330162	P31	Q34770	instance-of
Q33302	P31	Q34770	instance-of
Q33305	P31	Q34770	instance-of
Q333074	P31	Q515	instance-of
Q3330979	P31	Q34770	instance-of
Q3331003	P31	Q34770	instance-of
Q3331111	P31	Q34770	instance-of
Q3331115	P31	Q34770	instance-of
Q3331203	P31	Q34770	instance-of
Q3331491	P31	Q34770	instance-of
Q3331506	P31	Q34770	instance-of
Q33317	P31	Q34770	instance-of
Q3332062	P31	Q34770	instance-of
Q3332143	P31	Q34770	instance-of
Q3332149	P31	Q34770	instance-of
Q33330	P31	Q34770	instance-of
Q33332	P31	Q34770	instance-of
Q33335	P31	Q34770	instance-of
Q33339	P31	Q34770	instance-of
Q333476	P31	Q515	instance-of
Q3335011	P31	Q34770	instance-of
Q3335385	P31	Q34770	instance-of
Q3335387	P31	Q34770	instance-of
Q3335410	P31	Q34770	instance-of
Q3335553	P31	Q34770	instance-of
Q33360	P31	Q34770	instance-of
Q33361	P31	Q34770	instance-of
Q3336118	P31	Q34770	instance-of
Q3336135	P31	Q34770	instance-of
Q33362	P31	Q34770	instance-of
Q33363	P31	Q34770	instance-of
Q33364	P31	Q34770	instance-of
Q33367	P31	Q34770	instance-of
Q33370	P31	Q34770	instance-of
Q333705	P31	Q3918	instance-of
Q3337158	P31	Q34770	instance-of
Q3337327	P31	Q34770	instance-of
Q33377	P31	Q515	instance-of
Q3337774	P31	Q34770	instance-of
Q3338008	P31	Q34770	instance-of
Q3338052	P31	Q34770	instance-of
Q33385	P31	Q34770	instance-of
Q3339226	P31	Q34770	instance-of
Q333928	P31	Q515	instance-of
Q33393	P31	Q34770	instance-of
Q3339380	P31	Q34770	instance-of
Q33394	P31	Q34770	instance-of
Q334	P31	Q515	instance-of
Q334	P31	Q6256	instance-of
Q33402	P31	Q34770	instance-of
Q33404	P31	Q34770	instance-of
Q33411	P31	Q34770	instance-of
Q3342138	P31	Q34770	instance-of
Q33423	P31	Q34770	instance-of
Q33426	P31	Q34770	instance-of
Q33427	P31	Q34770	instance-of
Q33428	P31	Q515	instance-of
Q3342992	P31	Q34770	instance-of
Q33431	P31	Q34770	instance-of
Q3343229	P31	Q34770	instance-of
Q3343396	P31	Q34770	instance-of
Q33434	P31	Q34770	instance-of
Q3343420	P31	Q34770	instance-of
Q33436	P31	Q34770	instance-of
Q3344226	P31	Q34770	instance-of
Q33443	P31	Q34770	instance-of
Q33445	P31	Q34770	instance-of
Q3344784	P31	Q34770	instance-of
Q3344791	P31	Q34770	instance-of
Q33448	P31	Q34770	instance-of
Q3344819	P31	Q34770	instance-of
Q33450	P31	Q34770	instance-of
Q334577	P31	Q515	instance-of
Q3346228	P31	Q34770	instance-of
Q3346231	P31	Q34770	instance-of
Q3346277	P31	Q34770	instance-of
Q3346290	P31	Q34770	instance-of
Q33463	P31	Q34770	instance-of
Q33464	P31	Q34770	instance-of
Q3346655	P31	Q34770	instance-of
Q3346666	P31	Q34770	instance-of
Q33467	P31	Q34770	instance-of
Q3346774	P31	Q34770	instance-of
Q3347070	P31	Q34770	instance-of
Q33471	P31	Q34770	instance-of
Q3347266	P31	Q34770	instance-of
Q3347428	P31	Q34770	instance-of
Q33479	P31	Q34770	instance-of
Q33491	P31	Q34770	instance-of
Q33492	P31	Q34770	instance-of
Q3349758	P31	Q34770	instance-of
Q33500	P31	Q34770	instance-of
Q33501	P31	Q34770	instance-of
Q3350126	P31	Q34770	instance-of
Q33503	P31	Q34770	instance-of
Q3351562	P31	Q34770	instance-of
Q33516	P31	Q34770	instance-of
Q33522157	P31	Q34770	instance-of
Q3352827	P31	Q34770	instance-of
Q33530726	P31	Q34770	instance-of
Q335322	P31	Q515	instance-of
Q33537	P31	Q34770	instance-of
Q33541	P31	Q34770	instance-of
Q3354339	P31	Q34770	instance-of
Q335478	P31	Q515	instance-of
Q33549	P31	Q34770	instance-of
Q335548	P31	Q515	instance-of
Q33557	P31	Q34770	instance-of
Q3355834	P31	Q34770	instance-of
Q33563	P31	Q34770	instance-of
Q33578	P31	Q34770	instance-of
Q3357881	P31	Q34770	instance-of
Q33581	P31	Q515	instance-of
Q3358211	P31	Q34770	instance-of
Q33590	P31	Q34770	instance-of
Q33590104	P31	Q34770	instance-of
Q33591	P31	Q34770	instance-of
Q33594	P31	Q34770	instance-of
Q33595	P31	Q34770	instance-of
Q33597	P31	Q34770	instance-of
Q33599	P31	Q34770	instance-of
Q3359940	P31	Q34770	instance-of
Q33600	P31	Q34770	instance-of
Q3360016	P31	Q34770	instance-of
Q33601	P31	Q34770	instance-of
Q33603	P31	Q34770	instance-of
Q3360370	P31	Q34770	instance-of
Q33604	P31	Q34770	instance-of
Q33606	P31	Q34770	instance-of
Q3360656	P31	Q34770	instance-of
Q33607	P31	Q34770	instance-of
Q3360711	P31	Q34770	instance-of
Q33608	P31	Q34770	instance-of
Q33613	P31	Q515	instance-of
Q33617	P31	Q34770	instance-of
Q3361723	P31	Q34770	instance-of
Q3361762	P31	Q34770	instance-of
Q3361763	P31	Q34770	instance-of
Q3361765	P31	Q34770	instance-of
Q3361895	P31	Q34770	instance-of
Q3362086	P31	Q34770	instance-of
Q33622	P31	Q34770	instance-of
Q33624	P31	Q34770	instance-of
Q336250	P31	Q515	instance-of
Q33626	P31	Q34770	instance-of
Q336264	P31	Q3918	instance-of
Q33627	P31	Q34770	instance-of
Q3362757	P31	Q34770	instance-of
Q33628	P31	Q34770	instance-of
Q33630	P31	Q34770	instance-of
Q33634	P31	Q34770	instance-of
Q3363719	P31	Q34770	instance-of
Q33643	P31	Q34770	instance-of
Q3364475	P31	Q34770	instance-of
Q3364501	P31	Q34770	instance-of
Q3364594	P31	Q34770	instance-of
Q33653	P31	Q34770	instance-of
Q3365443	P31	Q34770	instance-of
Q33655	P31	Q34770	instance-of
Q3365567	P31	Q34770	instance-of
Q33657	P31	Q34770	instance-of
Q33658	P31	Q34770	instance-of
Q33660	P31	Q34770	instance-of
Q33661	P31	Q34770	instance-of
Q33662	P31	Q34770	instance-of
Q33663	P31	Q34770	instance-of
Q33664	P31	Q34770	instance-of
Q33665	P31	Q34770	instance-of
Q336661	P31	Q515	instance-of
Q33672	P31	Q34770	instance-of
Q33675	P31	Q34770	instance-of
Q33676	P31	Q34770	instance-of
Q33677	P31	Q34770	instance-of
Q3367751	P31	Q34770	instance-of
Q3368506	P31	Q34770	instance-of
Q3368679	P31	Q34770	instance-of
Q3368846	P31	Q34770	instance-of
Q336966	P31	Q515	instance-of
Q3370	P31	Q515	instance-of
Q3370184	P31	Q34770	instance-of
Q3370188	P31	Q34770	instance-of
Q33714	P31	Q34770	instance-of
Q33717	P31	Q34770	instance-of
Q33720	P31	Q34770	instance-of
Q33723	P31	Q34770	instance-of
Q337272	P31	Q9143	instance-of
Q33736	P31	Q34770	instance-of
Q3373890	P31	Q34770	instance-of
Q33743	P31	Q34770	instance-of
Q3374631	P31	Q34770	instance-of
Q33751	P31	Q34770	instance-of
Q3375142	P31	Q34770	instance-of
Q337530	P31	Q515	instance-of
Q3376353	P31	Q34770	instance-of
Q33765	P31	Q34770	instance-of
Q3376818	P31	Q34770	instance-of
Q33784	P31	Q34770	instance-of
Q33790	P31	Q34770	instance-of
Q33794	P31	Q34770	instance-of
Q33800	P31	Q34770	instance-of
Q33810	P31	Q34770	instance-of
Q33811	P31	Q34770	instance-of
Q33813	P31	Q34770	instance-of
Q3382207	P31	Q34770	instance-of
Q3382208	P31	Q34770	instance-of
Q33825	P31	Q34770	instance-of
Q33856	P31	Q34770	instance-of
Q33864	P31	Q34770	instance-of
Q33868	P31	Q34770	instance-of
Q33880	P31	Q34770	instance-of
Q3388339	P31	Q34770	instance-of
Q338844	P31	Q515	instance-of
Q3388544	P31	Q34770	instance-of
Q33890	P31	Q34770	instance-of
Q3389119	P31	Q34770	instance-of
Q3391031	P31	Q34770	instance-of
Q33914	P31	Q34770	instance-of
Q33916	P31	Q34770	instance-of
Q33918	P31	Q34770	instance-of
Q33924	P31	Q34770	instance-of
Q33926	P31	Q34770	instance-of
Q33928	P31	Q34770	instance-of
Q33930	P31	Q34770	instance-of
Q3393063	P31	Q34770	instance-of
Q33935	P31	Q515	instance-of
Q3393634	P31	Q34770	instance-of
Q33940	P31	Q34770	instance-of
Q3394363	P31	Q34770	instance-of
Q33947	P31	Q34770	instance-of
Q33948	P31	Q34770	instance-of
Q339527	P31	Q515	instance-of
Q33954	P31	Q34770	instance-of
Q33957	P31	Q34770	instance-of
Q33960	P31	Q34770	instance-of
Q3396018	P31	Q34770	instance-of
Q3396020	P31	Q34770	instance-of
Q3396021	P31	Q34770	instance-of
Q3396023	P31	Q34770	instance-of
Q3396025	P31	Q34770	instance-of
Q3396032	P31	Q34770	instance-of
Q3396122	P31	Q34770	instance-of
Q33962	P31	Q515	instance-of
Q3397346	P31	Q34770	instance-of
Q3398276	P31	Q34770	instance-of
Q3398323	P31	Q34770	instance-of
Q3398324	P31	Q34770	instance-of
Q3398785	P31	Q34770	instance-of
Q33990	P31	Q34770	instance-of
Q3399050	P31	Q34770	instance-of
Q3399095	P31	Q34770	instance-of
Q3399507	P31	Q34770	instance-of
Q3399642	P31	Q34770	instance-of
Q3399652	P31	Q34770	instance-of
Q3399682	P31	Q34770	instance-of
Q3399691	P31	Q34770	instance-of
Q3399709	P31	Q34770	instance-of
Q3399717	P31	Q34770	instance-of
Q3399725	P31	Q34770	instance-of
Q34	P31	Q6256	instance-of
Q3400073	P31	Q34770	instance-of
Q34001	P31	Q515	instance-of
Q34002	P31	Q34770	instance-of
Q3400829	P31	Q34770	instance-of
Q3401023	P31	Q34770	instance-of
Q34014	P31	Q34770	instance-of
Q3401474	P31	Q34770	instance-of
Q34015	P31	Q34770	instance-of
Q34016	P31	Q34770	instance-of
Q34017	P31	Q34770	instance-of
Q3401998	P31	Q34770	instance-of
Q34020	P31	Q6256	instance-of
Q3402048	P31	Q34770	instance-of
Q34022	P31	Q34770	instance-of
Q34024	P31	Q34770	instance-of
Q34029	P31	Q34770	instance-of
Q3403245	P31	Q34770	instance-of
Q3403246	P31	Q34770	instance-of
Q34035	P31	Q34770	instance-of
Q34037	P31	Q34770	instance-of
Q34040	P31	Q34770	instance-of
Q34067	P31	Q34770	instance-of
Q3407029	P31	Q34770	instance-of
Q3407136	P31	Q34770	instance-of
Q34079	P31	Q34770	instance-of
Q3408516	P31	Q34770	instance-of
Q34088	P31	Q34770	instance-of
Q34089	P31	Q34770	instance-of
Q3409297	P31	Q34770	instance-of
Q3409301	P31	Q34770	instance-of
Q3409307	P31	Q34770	instance-of
Q3409311	P31	Q34770	instance-of
Q3409318	P31	Q34770	instance-of
Q3409818	P31	Q34770	instance-of
Q3409819	P31	Q34770	instance-of
Q34101	P31	Q34770	instance-of
Q34108	P31	Q34770	instance-of
Q3410962	P31	Q34770	instance-of
Q3411152	P31	Q34770	instance-of
Q3411153	P31	Q34770	instance-of
Q34116	P31	Q515	instance-of
Q34124	P31	Q34770	instance-of
Q34126	P31	Q515	instance-of
Q3412974	P31	Q34770	instance-of
Q34133	P31	Q34770	instance-of
Q34137	P31	Q34770	instance-of
Q34139	P31	Q34770	instance-of
